ID,Date,Text
4294970151,"3 March 2024, 00:56:50","المظلمة الكبرى في هذا العصر:

ظُلْم السجون 


https://youtu.be/yCc1EoJgSnM?feature=shared"
4294970152,"4 March 2024, 23:18:11","النشر لحلقات (سلسلة الطريق بيت المقدس)  في رمضان سيرتفع إلى ثلاث حلقات أسبوعيا -بإذن الله تعالى-.
وسيتم النشر في أيام الأحد والثلاثاء والجمعة الساعة ٤:٠٠ عصراً
وذلك  ابتداءً من الأحد القادم حتى تاريخ ١٩ رمضان.
ثم نستأنف النشر من ليلة العيد وأيامه إلى انتهاء السلسلة بمشيئة الله تعالى."
4294970154,"6 March 2024, 05:41:55","من أعظم العبادات التي يحبها الله عند اشتداد البلاء: حسن الظن به سبحانه.


اللهم فإنّا نشهد أنك الله الذي لا إله إلا أنت، ونتقرّب إليك بحسن الظن بك مهما طال البلاء واشتدّت اللأواء، 
ونهتف بقلوبنا: لا إله إلا أنت سبحانك إنا كنّا من الظالمين.
اللهم يا ربنا فارحمنا برحمتك، وارحم المستضعفين من المؤمنين في غزة والسودان وسائر بلاد المسلمين، 
وارحم المأسورين والمقهورين من المؤمنين في كل مكان.
اللهم وأعزّ دينك وانصر من نصره واخذل من خذله.
ولا حول ولا قوة إلا بك."
4294970155,"8 March 2024, 01:51:24","هل يمكن توحيد الصفّ الإسلامي اليوم؟
وهل يمكن أن تجتمع كلمة العاملين للإسلام في هذا الزمن الصعب؟ وعلى أي شيء تجتمع؟

هذا جواب مباشر وواضح للمسألة بتأصيله وذِكر الشواهد له، بأخصر قدر ممكن، أسأل الله أن ينفع به ويبارك، والله المستعان.


https://youtu.be/twf5CAKw5_w?feature=shared"
4294970157,"11 March 2024, 00:45:23","في التاريخ؛ كانت مصر العمق الاستراتيجي لفلسطين وبلاد الشام، 
وهذه الحلقة الجديدة من سلسلة بيت المقدس تبين هذه القضية،
وهي أهم حلقة إلى الآن من بداية الأحداث في هذه السلسلة.

وتم نشرها اليوم الأحد لنظام نشر رمضان -ثلاث حلقات في الأسبوع-:



https://youtu.be/v3x1v_TGPsc?feature=shared"
4294970158,"12 March 2024, 18:36:21","الحلقة الثامنة من الطريق إلى بيت المقدس:


فيها سيرة مفيدة لوزيرين عظيمين ولوزير ثالث فاسد مجرم.

والعنوان: تأثير الوزراء على المسيرة الإصلاحية:

https://youtu.be/4NmEODflYP8?feature=shared"
4294970159,"16 March 2024, 03:33:54","""النصر على مصر""


هذا عنوان كتاب للإمام ابن الجوزي كتبه حين إسقاط الدولة العبيدية الفاطمية التي جثمت على صدور المصريين لقرنين ونصف من الزمان.

وهو عنوان الحلقة التاسعة من سلسلة الطريق إلى بيت المقدس، والتي فيها الحدث الأهم قبل إسقاط الدولة الفاطمية على يدي صلاح الدين الأيوبي.

وفي هذه الحلقة مزيد إثبات على الارتباط الاستراتيجي في التاريخ بين مصر وفلسطين وبلاد الشام

https://youtu.be/GgSomNsmYpM?feature=shared"
4294970160,"17 March 2024, 19:11:37","مع أن النبي ﷺ كان موعوداً من الله بالنصر يوم بدر؛ إلا أنه كان يدعو ويدعو في ذلك اليوم ويستغيث ويتضرع وينادي ربه طالباً تحقيق وعده ونصره، ويقول: (اللهم أنجز لي ما وعدتني اللهم آت ما وعدتني) ويقول: (اللهم إن تهلك هذه العصابة لا تُعبَد في الأرض) 
ويمد يديه ﷺ حتى يسقط الرداء، فيقول صاحبه أبو بكر رضي الله عنه: (سينجز الله لك ما وعدك)

حتى أنزل الله نصره الذي بينه بقوله: (إذ تستغيثون ربكم فاستجاب لكم).

وهذه رسالة إلى العالِمين بالله من العُبّاد والمصلين والقائمين في ليالي رمضان وغيرها: 

استغيثوا بالله لهذه الأمة، وكرروا الدعاء لغزة، ولغيرها من بلاد المسلمين التي فيها من يُستَضعَف لدينه أو لدعوته، وتضرعوا مرات ومرات لله سبحانه بأن يذلّ الله أعداءه وينتقم منهم.

ودعوكم ممن يزهّد في ذلك؛ فأنتم تعلمون من الله ما لا يعلمون، وترجون منه سبحانه ما لا يرجون."
4294970161,"18 March 2024, 08:03:13","السودان الحبيبة 

اللهم أتم عليهم النعمة واقطع دابر المفسدين"
4294970162,"19 March 2024, 01:03:44","هذه فكرة أرى من المهم تطبيقها على بعض النخب من أبناء الأمة الإسلامية في مختلف البلدان:

https://youtu.be/cs56ay8mWW4?feature=shared"
4294970163,"19 March 2024, 07:08:01","مع بالغ العذر للجميع:


الرد على رسائل وأسئلة البوت متوقف منذ مدة -إلا نادراً-

وفي حال العودة للرد سأبيّن ذلك هنا إن شاء الله مع إعادة نشر الرابط"
4294970164,"19 March 2024, 08:03:24","تتسارع الأحداث التاريخية وتكثر وتصبح أكثر أهمية من سابقتها ابتداء من الحلقة العاشرة من سلسلة الطريق إلى بيت المقدس. 
وحتى مُدد الحلقات ستصبح في حدود الساعتين وزيادة، وذلك إلى الحلقة ١٧.

ثم تزداد السلسلة أهمية إلى مداها الأعلى ابتداء من الحلقة ١٨ وستزداد مدد الحلقات كذلك لتصبح في حدود الثلاث ساعات وزيادة، للحلقة الواحدة. وهي أهم ما في السلسة على الإطلاق.

والحلقة الحادية عشرة ستنشر اليوم بمشيئة الله، بعنوان: (نهاية الدولة الفاطمية - ""وتنزع الملك ممن تشاء"")
والحلقة الثانية عشرة ستنشر الجمعة بمشيئة الله بعنوان: (إذا خلا سيّدٌ قام سيّدٌ - ""وفاة نور الدين وسيرة صلاح الدين"")

الحلقة ١٠
https://youtu.be/kKiBNBOQX2I?feature=shared"
4294970165,"22 March 2024, 02:46:30",جلسة عن أيام الصحابة مع النبي ﷺ
4294970166,"22 March 2024, 07:04:26
Original: 20 March 2024, 23:22:04","كُرّاسة الطريق إلى بيت المقدس..

#مصلحون"
4294970167,"24 March 2024, 03:28:10","غزة اليوم هي عضو الأمة الأشدّ نزيفا من بين كثير من الأعضاء التي لا تزال تنزف من جسد المسلمين، ومخايل الخطر تلوح في الأفق على المسجد الأقصى، الذي يخطط المجرمون لهدمه، أو تغيير هويته وتدنيسه، ولا يمنعهم من ذلك إلا الخوف من بقايا الوعي والإيمان في هذه الأمة أن تُسبب لهم ما ليس في الحسبان.

فلا مجال للغفلة،
فالجراح وصلت إلى العظم،
ونحن أمة محمد ﷺ،
ونحن أمة لا إله إلا الله،

غير أني أنبه إلى أمر في خضمّ هذه الأحداث،
وهو أنه لا ينبغي توجيه سياط اللوم إلى الذين يتقطعون ألماً وحسرة على ما يجري في غزة ويرفعون شكواهم إلى رب السماء والأرض، ويبذلون ما يستطيعون، وينفقون أموالهم في سبيل الله، وهم في نفس الوقت ممنوعون من نصرة إخوانهم نصرة مباشرة؛ فلا ينبغي أن يُقتَلوا مرتين بهذا اللوم وكأنهم يمتلكون الدبابات والأسلحة ولكنهم يتقاعسون إخلاداً إلى الأرض!
فالقادرون المتثاقلون أولى بهذه السياط فضلا عن المتواطئين، والغافلون اللاهون أولى بهذه السياط فضلا عن المفسدين. 

مع التنبيه إلى أهمية السعي لمزيد من الفعل والتأثير في التفاعل.

والأمة -مع كثرة جراحها وشدة نزيفها- مطالبة بالخروج من حالة العجز والاستضعاف التي تعيشها لا الاستسلام لها، ولكن هذا لا يكون إلا بإيجاد حالة عامة من اليقظة والوعي والإيمان يسير أصحابها على ضوء السنن الإلهية وطريق الأنبياء والمرسلين، مع الوعي التام بالواقع والتضحية وإيثار الآخرة.

وهذا لن يتحقق على أيدي أناس يبذلون فضول أوقاتهم وأعمارهم بل يقدمون صميمها ونفيسها وجوهرها، وعلى الأمة واجب رعاية هؤلاء وتفريغهم لوظيفة (خدمة الدين والأمة)

وهذا الفيديو -الجديد-  تحدثت فيه عن هذه الفكرة بصورة أكثر تفصيلاً:

‏ https://youtu.be/UDlwVc8_GLs?feature=shared"
4294970169,"25 March 2024, 02:11:47","هل الأمة عاجزة عن نصرة غزّة وبقية قضاياها؟

هنا كلام لعلّ الله ينفع به:

https://youtu.be/sQllODAhacI?feature=shared"
4294970170,"26 March 2024, 03:14:19",ما يجري هو بداية نهاية المحتلين.. بإذن الله تعالى.
4294970171,"26 March 2024, 04:40:38","بخصوص سلسلة الطريق إلى بيت المقدس:
١ - سيتوقف نشر الحلقات في العشر الأواخر من رمضان.
٢ - سنحاول نشر الحلقات بشكل يومي إلى العشر الأواخر.
٣ - نُجهّز لكم عيديّة محترمة ليلة العيد  بإذن الله وهي:
أ- نشر حلقة (معركة حطين وفتوح الشام وتحرير بيت المقدس) وتَعَمَّدْنا أن تكون ليلة العيد لأهميتها وما فيها من الفأل.
ب- نشر تشويقة السلسلة الجديدة التي تلي سلسلة بيت المقدس وهي (خير القرون) ونشر إعلان البرنامج المصاحب لها.

وللتنبيه: هاتان السلسلتان من أهم ما قُدّم من الدروس والسلاسل منذ سنوات."
4294970172,"27 March 2024, 17:28:22","يوم الفرقان || يوم بدر || ١٧ رمضان 


https://youtu.be/ZkWI678KurI?feature=shared"
4294970173,"29 March 2024, 16:18:05","التمهيد الأخير قبل فتح بيت المقدس:


هذه الحلقة التي نختم بها مسيرة التمهيد الإصلاحي الطويلة التي بدأها نور الدين زنكي قبل ٤٠ سنة من الزمن المقصود في الحلقة.
ثم أكملها صلاح الدين الأيوبي.
وكان عددالحلقات المتعلقة بالتمهيد ١٧ حلقة.


وأما الحلقات القادمات فصورتها مختلفة وجوّها مختلف، ففيها يحمى الوطيس، ويشتد القتال، وتُرفَع الرايات، وينتصر الإسلام، ويُحَرَّر المسجد الأقصى.
فهي حلقات الصبر والمصابرة والفتح والنصر وقطف الثمرات وعددها ٦ حلقات. 

وسيبدأ نشر الحلقات القادمات من ليلة العيد بإذن الله.


التمهيد الأخير"
4294970174,"30 March 2024, 01:14:41",عن العشر الأواخر وليلة القدر
4294970175,"30 March 2024, 03:00:34",إذا فتح الله عليكم باب نصرة مؤثرة ومفيدة لغزة فلا تقطعوها بل حافظوا عليها وزيدوها.
4294970179,"5 April 2024, 15:52:53","كان هذا البثّ في ساحة المسجد الأقصى ليلة البارحة عن قصة تحرير المسجد الأقصى على يدي صلاح الدين الأيوبي، وتمّ عرض خطبة التحرير التي تلاها القاضي محيي الدين بن الزكي.

وتتمة القصة والخطبة ستُعرض ليلة عيد الفطر بإذن الله تعالى في فيديو مطوّل ضمن سلسلة الطريق إلى بيت المقدس."
4294970180,"5 April 2024, 17:09:14",كان هذا البثّ في ساحة المسجد الأقصى ليلة البارحة عن قصة تحرير المسجد الأقصى على يدي صلاح الدين الأيو...
4294970181,"7 April 2024, 06:48:08","سبحان الذي أسرى بعبده:

المسجد الأقصى 

https://youtu.be/zmOi2gsG0LM?feature=shared"
4294970182,"8 April 2024, 06:46:49",بخصوص سلسلة الطريق إلى بيت المقدس: ١ - سيتوقف نشر الحلقات في العشر الأواخر من رمضان. ٢ - سنحاول نشر ...
4294970183,"8 April 2024, 07:09:07",العيدية الثانية: مدتها ثلاث ساعات ونصف .. فاستعدوا :)
4294970185,"9 April 2024, 19:02:52","المعايدة الأولى:



تشويقة سلسلة خير القرون 


https://youtu.be/obT3_yrNrhE?feature=shared


تقبل الله منا ومنكم"
4294970186,"9 April 2024, 19:03:20
Original: 9 April 2024, 17:31:13","بسم الله نفتتح قناة خير القرون، قناة عطائيّة جديدة، نسافر فيها عبر الزّمن ونقرّب لكم البعيد في رحلة استثنائية بصحبة شيخنا أحمد السيّد -حفظه الله- مع سلسلة خير القرون 

كلُّ عامٍ وأنتم بخير 

#خير_القرون"
4294970187,"9 April 2024, 19:27:25","العيدية الثانية -والأهم-:

قصة فتح بيت المقدس وتحرير الساحل الفلسطيني ومعركة حطين




https://youtu.be/RQnWxVEFHsI?feature=shared"
4294970188,"11 April 2024, 23:15:02","تنبيه بخصوص مواعيد نشر الحلقات الجديدة في يوتيوب:

١- سلسلة الطريق إلى بيت المقدس، 
 النشر يوم السبت حلقة واحدة اسبوعياً.

مع العلم بأنَّ ما بقي من السلسلة أهمّ مما مضى.

٢- سلسلة خير القرون.

 النشر يوما الثلاثاء والجمعة - حلقتان أسبوعياً. ابتداء من الغد.

٣- بعد مدة يسيرة: سلاسل مطولة في الاستهداء بالسنة ابتداء بشرح رياض الصالحين.
النشر يوما الاثنين والخميس - حلقتان أسبوعياً.
 

بإذن الله تعالى، 

ونسأله التوفيق والسداد والعون والبركة،
ولا حول ولا قوة إلا به."
4294970189,"12 April 2024, 15:21:19","تم نشر الحلقة الأولى من سلسلة خير القرون:

https://youtu.be/73qd45WDO7Y?feature=shared"
4294970190,"13 April 2024, 04:44:34
Original: 12 April 2024, 15:10:46","""العِلْمُ صَيْدٌ وَالكِتَابَةُ قَيْدُهُ
قَيِّد صُيُودَكَ بِالحِبَالِ الواثِقِةْ

فَمِنَ الحَمَاقَةِ أنْ تَصِيدَ غَزَالَةً 
وتَرُدَّها بَيْنَ الخَلائِقِ طَالِقَةْ""

بين أيديكم كراسة الحلقة الأولى من سلسلة خير القرون، تحتوي على:
- أهداف المادة وأطرها
- محاور الحلقة
- أسئلة قبلية وبعديّة عن الحلقة
- مساحة لتلخيص الحلقة
- مساحة لكتابة الفوائد وتصنيفها

يمكنكم طباعتها والكتابة عليها ورقيًا
أو التعديل عليها إلكترونيًا عبر برنامج word

#خير_القرون 
#الحلقة_الأولى 
#كراسة"
4294970192,"13 April 2024, 10:15:08","العمل الذي يجري في قناة خير القرون متميز جدا ما شاء الله، ويدعو إلى متابعة السلسلة باهتمام بالغ وخاص لأن فيه وسائل معِينة للاستفادة وأسئلة وتصميمات وأمور مفيدة.

https://t.me/Khair_alqurun"
4294970193,"13 April 2024, 22:36:16","""إنما الناس كإبل مائة لا تكاد تجد فيها راحلة""


صدق رسول الله ﷺ"
4294970194,"14 April 2024, 12:23:20","من صفات صلاح الدين الأيوبي المميزة والتي تفرد بها عن سياق عامّة الملوك قبله وبعده: الجدّ الدائم والعمل الدؤوب حتى بعد تحقق الانتصارات، وعدم الركون إلى المكتسبات السريعة، بل البناء عليها واستثمارها؛ ولأجل ذلك بلغ ما بلغ، ووصل إلى ما وصل إليه مما فتح الله عليه.

ومن لا يعرف سيرته جيدا قد يظن أن حطين هي آخر أعماله وأن فتح بيت المقدس هو آخر إنجازاته،
وأما من يدرس سيرته فسيجد أن حطين إنما كانت بداية إنجازاته القتالية الكبرى، وأنها بداية العمل الحقيقي في القتال ومصاولة الصليبيين والتي استمرّت حتى قبيل وفاته.

وعلى المستوى الشخصي؛ وبعد تقديم هذه السلسلة المطولة عن سيرته فإن أكثر المواقف تأثيرا عليّ في أعماله هي ما بعد حطين وفتح بيت المقدس، وتحديداً ما جرى في حصار عكّا، والذي هو أخطر حدث في حياته كلها، وفيه فوائد كبيرة جداً لكل من ينصر دين الله ويمرّ بابتلاء الحصار الطويل والضغط الشديد من الأعداء، والله المستعان.

وهذه هي موضوعات الحلقات القادمة من سلسلة الطريق إلى بيت المقدس.
ابتداء بفتوحات الساحل، ثم بعد ذلك ستكون عامّة الحلقات عن حادثة حصار عكا التي استغرق شرح تفاصيلها عشر ساعات تقريبا ضمن هذه السلسلة.

الحلقات المتبقية تُنشَر بشكل أسبوعي يوم السبت بإذن الله تعالى،
وحلقة هذا الأسبوع عن فتوحات الساحل الشامي الشمالي بعد فتح بيت المقدس، وذلك تحت عنوان: إتْباع الجد بالحزم والنصر بالعمل 
https://youtu.be/2pzmMFG23tU"
4294970195,"15 April 2024, 09:19:52",أهداف ومعالم سلسلة خير القرون - مهم
4294970197,"15 April 2024, 20:37:09","موعظة عن الدار الآخرة، 

(لمثل هذا فأعدوا) 

https://youtu.be/Z04A2leg9G8?feature=shared


جنّبنا الله وإياكم سخطه ووقانا عذابه وغفر ذنوبنا وأسكَنَنا جنته، إنه هو الغفور الرحيم"
4294970198,"16 April 2024, 18:49:17","الحلقة الجديدة من سلسلة خير القرون:

بيعة السقيفة؛ قاعدة الاتفاق والانطلاق 


البداية الفعلية للسلسة

https://youtu.be/Pq5_RVsyZxA?feature=shared"
4294970199,"16 April 2024, 18:55:26",مما كنتُ أُنصَح به سابقا ولا يزال البعض ينصح به: تخفيف مدة مقاطع الدروس؛ لأن الناس لا يتحملون المشاه...
4294970200,"16 April 2024, 23:11:19",الحلقة الجديدة من سلسلة خير القرون: بيعة السقيفة؛ قاعدة الاتفاق والانطلاق البداية الفعلية للسلسة...
4294970201,"19 April 2024, 22:06:54","خير القرون ٣ | حماية الإسلام وقتال المرتدين:

https://youtu.be/WnflYTW8ejU?feature=shared"
4294970202,"20 April 2024, 06:35:43","ستكون هذه السلسلة (أنوار السنة المحمدية/ رياض الصالحين) مقررة على جميع البرامج التعليمية -البناء المنهجي جميع الدفعات وغيره من البرامج-؛
 فلا تقلقوا من الكثافة فستنزل لكم ضمن الجداول التعليمية بإذن الله.
وأماً غير طلاب البرامج فيمكنهم متابعتها في القناة اليوتيوبية بشكل مباشر.
مواعيد النشر: صباح الإثنين والخميس أسبوعيا بإذن الله تعالى وعونه ومدده وتوفيقه.



https://youtu.be/IFIm8mJ32Hw?feature=shared"
4294970203,"22 April 2024, 12:25:31",الإعلانات التي تظهر في قناتي هنا لا علاقة لي بها، فقد أرسل لي أحد الإخوة الكرام يستفسر عن إعلان استثمار يظهر في قناتي هنا وهل أنصح به؟ فقلت له لا أدري عنه ولا يظهر لي أصلا وإنما للمتابِع، ويبدو أنه نظام إعلانات جديد في تلجرام سأنظر كيف أعطّله إن شاء الله.
4294970205,"22 April 2024, 14:59:23","موضوع الحلقة القادمة من سلسلة خير القرون ترك في نفسي أثراً كبيراً، لأنه متعلق بالشهداء السابقين الذين حفظ الله بهم الإسلام ولم يدركوا مراحل الفتح والغنائم والثمرات الدنيوية، وفيهم أعلام ونجومٌ لا يعرفهم أكثر الناس مع كونهم من السابقين إلى الإسلام ومن أهل بدر وممن شهد المشاهد مع رسول الله ﷺ.

وستُنشر الحلقة غداً الثلاثاء بإذن الله تعالى وهي الحلقة الرابعة من هذه السلسة، نسأل الله التوفيق والبركة."
4294970206,"22 April 2024, 21:12:48","أحسن الله عزاء أبناء الشيخ عبد المجيد الزنداني في وفاة والدهم الكريم وجبر مصابهم،
 وأحسن عزاء أقاربه وأحبابه وطلابه، 
وغفر له ورحمه وأعلى درجته وتقبل منه صالح عمله."
4294970207,"22 April 2024, 23:09:50",موضوع الحلقة القادمة من سلسلة خير القرون ترك في نفسي أثراً كبيراً، لأنه متعلق بالشهداء السابقين الذي...
4294970208,"25 April 2024, 17:01:59
Original: 25 April 2024, 16:15:52","هذا النميرُ جرى بالعلم فاغتنموا

نستفتح باسم المولى التسجيل في نمير الحفاظ؛ كي نستقي من السنَّة رواءنا، ونقتبس من آثارها ضياءنا
فسارعوا لترتعوا في ربوع رياض الصالحين، وتحصدوا من مساقاته النفع المبين 


رابط التسجيل:

https://forms.gle/bBYnJsqfKBcdR2ip9

سجلوا جماعات وأفراد، ولا تنسوا أن الدال على الخير كفاعله

#نمير_الحفاظ"
4294970209,"25 April 2024, 17:07:28",هذا النميرُ جرى بالعلم فاغتنموا نستفتح باسم المولى التسجيل في نمير الحفاظ؛ كي نستقي من السنَّة رو...
4294970210,"26 April 2024, 15:27:00
Original: 26 April 2024, 15:00:51","بسم الله نبدأ الحلقة الخامسة من سلسلة خير القرون 

وإليكم الملفات المعينة لكم على حسن الانتفاع:

رابط الحلقة في يوتوب. 
نسخة صوتية من الحلقة.
كراسة التدوين بصيغتين (تصميم pdf و ملف word قابل للتعديل).
تصميمات اقتباسات وفوائد من الحلقة، شاركوها في مواقع التواصل بوسم #خير_القرون.
خارطة الحلقة.
استمارة التقييم.

لمشاركاتكم واقتراحاتكم، يمكنكم التواصل معنا عبر البوت التالي:
@Khair_alqurun_Bot


#خير_القرون
#الحلقة_الخامسة"
4294970211,"26 April 2024, 19:35:24
Original: 26 April 2024, 19:20:59","بسم الله نبدأ الحلقة الأولى من سلسلة التعليق على رياض الصالحين

وإليكم الملفات المعينة لكم على حسن الانتفاع:

رابط الحلقة في يوتوب. 
نسخة صوتية من الحلقة.
كراسة التدوين.
تصميمات اقتباسات وفوائد من الحلقة، شاركوها في مواقع التواصل بوسم #أنوار_السنة_المحمدية.
قبسات من أنوار السنّة المحمدية.
بطاقات تراجم رواة الرياض.

لمشاركاتكم واقتراحاتكم، يمكنكم التواصل معنا عبر البوت التالي:
@anwar_sunnah_BOT


#أنوار_السنة_المحمدية
#رياض_الصالحين
#الحلقة_الأولى"
4294970212,"27 April 2024, 21:23:48","هذه ملحمة من ملاحم الإسلام العظمى ويجهلها كثير من الناس، وهي ملحمة عكَّا التي خاضها صلاح الدين الأيوبي ضد الصليبيين، واستمر الكرّ والفرّ والحصار فيها لمدة سنتين كاملتين دون انقطاع، في يوم من أيام الإسلام عزيز، وحادثة عظيمة من حوادث التاريخ.


الحلقة ٢١ من سلسلة بيت المقدس 

https://youtu.be/fU5OIGGM90Q?feature=shared"
4294970215,"30 April 2024, 00:38:25
Original: 29 April 2024, 22:14:24",..
4294970216,"30 April 2024, 15:09:28
Original: 30 April 2024, 15:00:41","بسم الله نبدأ الحلقة السادسة من سلسلة خير القرون 

وإليكم الملفات المعينة لكم على حسن الانتفاع:

رابط الحلقة في يوتوب. 
نسخة صوتية من الحلقة.
كراسة التدوين بصيغتين (تصميم pdf و ملف word قابل للتعديل).
تصميمات اقتباسات وفوائد من الحلقة، شاركوها في مواقع التواصل بوسم #خير_القرون.
خارطة الحلقة.
استمارة التقييم.

لمشاركاتكم واقتراحاتكم، يمكنكم التواصل معنا عبر البوت التالي:
@Khair_alqurun_Bot


#خير_القرون
#الحلقة_السادسة"
4294970217,"3 May 2024, 13:55:58",https://x.com/ahmadyusufals/status/1786331703310442992?s=46&t=-sP4fzKvADxdNm5M615iYg
4294970218,"4 May 2024, 13:31:11","هذا حين حمي الوطيس،
ملاحم عكّا بين صلاح الدين والصليبيين،
هذا حين يُعطى الجهاد حقه،
وهذا حين يصبر المرابطون بعد اشتداد الأهوال والمعارك والكربات،
فما وهنوا لما أصابهم في سبيل الله.

هذه الحلقة الجديدة 
التي نُشرت الآن 

وهي من أهم الحلقات للعاملين في ميادين المصابرة والمراغمة:

(ومن لم يستطع مشاهدة السلسلة فليشاهد هذه الحلقة فقط)

https://youtu.be/zYuFB6xmA6Y?feature=shared"
4294970219,"4 May 2024, 22:30:16","هل تظنون أن العلماء يبالغون حين عظّموا دور القاضي الفاضل في نصرة مشروع صلاح الدين الأيوبي؟ 
اسمعوا هذه الرسالة التي كتبها الفاضل لصلاح الدين يواسيه فيها في ظروف الحرب الضروس الطاحنة التي طال زمنها وامتد، واستعر أوارها واشتد، وقلّ فيها الناصر والمعين، وأظلمت الدنيا أمام القلوب والعيون، فكتب إليه بهذا الدرّ المنثور مصبّراً ومقوياً ومرشداً..

فرحم الله الفاضل الذي نصر صلاح الدين بقلمه وعقله نصراً عظيما مبيناً."
4294970220,"6 May 2024, 01:30:51",عين البصيرة وأثرها في الثبات
4294970221,"6 May 2024, 13:12:00","﴿الذين قال لهم الناس إن الناس قد جمعوا لكم فاخشوهم فزادهم إيمانا وقالوا حسبنا الله ونعم الوكيل﴾




حسبنا الله ونعم الوكيل 


 #رفح
 #غزة"
4294970223,"7 May 2024, 18:17:30","في هذه الحلقة من سلسلة خير القرون أحداث كثيرة:

- وجه خيرية القرون المفضلة.
- لا يأتي على الناس زمان إلا الذي بعده شرّ منه.
- تفاوت مراحل زمن الصحابة.
- الخطبة العظيمة لعتبة بن غزوان -أحد السابقين إلى الإسلام.
- استخلاف عمر بن الخطاب وبيعته وتعليق في السياسة الشرعية.
- قصة معركة القادسية ومقدماتها وأحداثها.
- قصة أبي محجن وتعليق على التعامل مع المذنبين في سياق نصرة الإسلام.
- كيف تعامل عمر بن الخطاب مع انفتاح الأموال والكنوز على خزانة الدولة؟
- زهد عمر رضي الله وتجرّده.
- توزيع الأموال على الشعوب المسلمة بسبب الغنائم دون وظيفة أو تعب.


والحمد لله رب العالمين 

رابط الحلقة:

https://youtu.be/INUKXHhCOnw?feature=shared"
4294970224,"9 May 2024, 00:47:13","برنامج عالم || الدفعة ٢ 


 

والشروط فيها توسعة قليلة مبشرة 

بإذن الله تعالى وعونه ومدده"
4294970215,"30 April 2024, 00:38:25
Original: 29 April 2024, 22:14:24",..
4294970216,"30 April 2024, 15:09:28
Original: 30 April 2024, 15:00:41","بسم الله نبدأ الحلقة السادسة من سلسلة خير القرون 

وإليكم الملفات المعينة لكم على حسن الانتفاع:

رابط الحلقة في يوتوب. 
نسخة صوتية من الحلقة.
كراسة التدوين بصيغتين (تصميم pdf و ملف word قابل للتعديل).
تصميمات اقتباسات وفوائد من الحلقة، شاركوها في مواقع التواصل بوسم #خير_القرون.
خارطة الحلقة.
استمارة التقييم.

لمشاركاتكم واقتراحاتكم، يمكنكم التواصل معنا عبر البوت التالي:
@Khair_alqurun_Bot


#خير_القرون
#الحلقة_السادسة"
4294970217,"3 May 2024, 13:55:58",https://x.com/ahmadyusufals/status/1786331703310442992?s=46&t=-sP4fzKvADxdNm5M615iYg
4294970218,"4 May 2024, 13:31:11","هذا حين حمي الوطيس،
ملاحم عكّا بين صلاح الدين والصليبيين،
هذا حين يُعطى الجهاد حقه،
وهذا حين يصبر المرابطون بعد اشتداد الأهوال والمعارك والكربات،
فما وهنوا لما أصابهم في سبيل الله.

هذه الحلقة الجديدة 
التي نُشرت الآن 

وهي من أهم الحلقات للعاملين في ميادين المصابرة والمراغمة:

(ومن لم يستطع مشاهدة السلسلة فليشاهد هذه الحلقة فقط)

https://youtu.be/zYuFB6xmA6Y?feature=shared"
4294970219,"4 May 2024, 22:30:16","هل تظنون أن العلماء يبالغون حين عظّموا دور القاضي الفاضل في نصرة مشروع صلاح الدين الأيوبي؟ 
اسمعوا هذه الرسالة التي كتبها الفاضل لصلاح الدين يواسيه فيها في ظروف الحرب الضروس الطاحنة التي طال زمنها وامتد، واستعر أوارها واشتد، وقلّ فيها الناصر والمعين، وأظلمت الدنيا أمام القلوب والعيون، فكتب إليه بهذا الدرّ المنثور مصبّراً ومقوياً ومرشداً..

فرحم الله الفاضل الذي نصر صلاح الدين بقلمه وعقله نصراً عظيما مبيناً."
4294970220,"6 May 2024, 01:30:51",عين البصيرة وأثرها في الثبات
4294970221,"6 May 2024, 13:12:00","﴿الذين قال لهم الناس إن الناس قد جمعوا لكم فاخشوهم فزادهم إيمانا وقالوا حسبنا الله ونعم الوكيل﴾




حسبنا الله ونعم الوكيل 


 #رفح
 #غزة"
4294970223,"7 May 2024, 18:17:30","في هذه الحلقة من سلسلة خير القرون أحداث كثيرة:

- وجه خيرية القرون المفضلة.
- لا يأتي على الناس زمان إلا الذي بعده شرّ منه.
- تفاوت مراحل زمن الصحابة.
- الخطبة العظيمة لعتبة بن غزوان -أحد السابقين إلى الإسلام.
- استخلاف عمر بن الخطاب وبيعته وتعليق في السياسة الشرعية.
- قصة معركة القادسية ومقدماتها وأحداثها.
- قصة أبي محجن وتعليق على التعامل مع المذنبين في سياق نصرة الإسلام.
- كيف تعامل عمر بن الخطاب مع انفتاح الأموال والكنوز على خزانة الدولة؟
- زهد عمر رضي الله وتجرّده.
- توزيع الأموال على الشعوب المسلمة بسبب الغنائم دون وظيفة أو تعب.


والحمد لله رب العالمين 

رابط الحلقة:

https://youtu.be/INUKXHhCOnw?feature=shared"
4294970224,"9 May 2024, 00:47:13","برنامج عالم || الدفعة ٢ 


 

والشروط فيها توسعة قليلة مبشرة 

بإذن الله تعالى وعونه ومدده"
